home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Maccabi Tel Aviv,Alashkert,1631629800,9,hr CRO,FW,26-069,79,29,1,3,14,12,7,29,0,0,,0,,18,63,25,1,0,1,0,1,21,8,269b4638,Stipe Perica,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,20,il ISR,FW,23-161,11,7,0,0,2,5,0,7,0,0,,0,,5,29,4,0,0,0,0,1,5,4,66b8033d,Osama Khalaila,Maccabi Tel Aviv,False
Maccabi Tel Aviv,Alashkert,1631629800,16,il ISR,LW,24-021,67,51,1,4,25,23,3,51,2,1,50.0,1,50.0,33,186,73,3,3,0,2,2,36,9,6546d98e,Gavriel Kanichowsky,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,17,cw CUW,RW,28-360,23,16,0,1,10,6,2,16,4,1,25.0,3,75.0,11,66,32,0,1,0,1,0,13,3,42c94967,Brandley Kuwas,Maccabi Tel Aviv,False
Maccabi Tel Aviv,Alashkert,1631629800,39,pa PAN,RW,21-205,45,26,0,0,15,11,2,26,1,1,100.0,0,0.0,21,90,18,1,1,1,6,0,20,8,9d739099,Eduardo Guerrero,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,7,il ISR,"LW,RW",25-033,45,29,0,3,11,15,4,29,2,1,50.0,1,50.0,22,138,85,3,1,2,0,1,24,5,1d25929b,Matan Hozez,Maccabi Tel Aviv,False
Maccabi Tel Aviv,Alashkert,1631629800,10,il ISR,AM,26-056,45,29,0,2,14,13,4,28,1,0,0.0,1,100.0,21,115,53,3,2,1,3,0,24,7,82220b03,Dan Bitton,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,22,il ISR,AM,33-004,45,42,0,1,32,11,3,42,1,0,0.0,1,100.0,34,238,139,4,2,0,1,1,36,5,4a97f4c2,Avi Rikan,Maccabi Tel Aviv,False
Maccabi Tel Aviv,Alashkert,1631629800,21,il ISR,DM,34-280,67,54,0,7,41,6,0,54,0,0,,0,,35,121,59,0,1,0,1,0,37,1,ce940592,Sheran Yeini,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,31,il ISR,DM,25-358,23,14,0,3,9,2,0,14,0,0,,0,,11,36,25,0,0,0,0,0,9,1,3b099c65,Shahar Piven,Maccabi Tel Aviv,False
Maccabi Tel Aviv,Alashkert,1631629800,6,il ISR,DM,24-359,90,77,1,10,58,9,0,77,1,1,100.0,0,0.0,49,219,123,2,2,0,3,0,57,1,7566531d,Dan Glazer,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,27,il ISR,LB,30-132,90,73,4,17,45,12,1,73,3,3,100.0,0,0.0,52,259,133,2,0,1,4,0,52,9,1bfdb73a,Ofir Davidzada,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,5,il ISR,CB,24-181,90,72,1,28,44,2,1,72,1,1,100.0,0,0.0,45,269,177,0,0,0,1,0,50,0,f3294c3d,Idan Nachmias,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,44,es ESP,CB,32-153,90,88,7,44,43,2,1,88,0,0,,0,,58,273,198,1,0,0,0,0,67,0,02d2c436,Luis Hernández,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,28,pt POR,RB,30-135,90,70,1,20,39,11,0,70,0,0,,0,,44,179,83,1,3,0,0,1,51,5,35389469,André Geraldes,Maccabi Tel Aviv,True
Maccabi Tel Aviv,Alashkert,1631629800,1,il ISR,GK,21-066,90,34,31,34,0,0,0,34,0,0,,0,,21,120,78,0,0,0,0,0,16,0,3f29b3ba,Daniel Peretz,Maccabi Tel Aviv,True
Maccabi Haifa,Feyenoord,1631629800,21,il ISR,FW,25-184,58,14,2,2,6,6,1,14,0,0,,0,,9,39,2,1,2,0,4,0,11,5,40f65c01,Dean David,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,11,gh GHA,FW,26-335,32,5,0,0,2,3,2,5,1,1,100.0,0,0.0,5,42,35,1,0,1,1,0,5,2,46549c52,Godsway Donyoh,Maccabi Haifa,False
Maccabi Haifa,Feyenoord,1631629800,16,il ISR,AM,23-140,59,29,0,2,20,7,0,29,1,0,0.0,1,100.0,22,232,100,2,1,0,1,3,26,5,f417a1fa,Mohammad Abu Fani,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,8,il ISR,AM,26-071,31,15,0,2,6,7,2,15,4,2,50.0,2,50.0,9,36,20,0,1,0,0,0,8,2,40d08dcd,Dolev Haziz,Maccabi Haifa,False
Maccabi Haifa,Feyenoord,1631629800,10,sr SUR,AM,33-102,90,49,0,4,23,22,3,49,2,1,50.0,1,50.0,33,184,66,2,3,0,5,3,37,4,71031a25,Tjaronn Chery,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,26,il ISR,LM,21-344,81,36,2,9,17,10,0,36,0,0,,0,,13,68,38,2,0,0,3,0,18,0,75b74432,Mahmoud Jaber,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,6,il ISR,LM,25-020,9,6,0,2,4,0,0,6,0,0,,0,,4,23,7,0,0,0,0,0,5,0,da9018ca,Neta Lavi,Maccabi Haifa,False
Maccabi Haifa,Feyenoord,1631629800,14,es ESP,CM,26-272,90,70,2,25,41,4,0,70,3,1,33.3,2,66.7,42,173,74,1,0,0,0,1,42,0,55e81c76,José Rodríguez,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,4,ne NIG,RM,25-342,90,50,3,10,29,11,0,50,3,2,66.7,1,33.3,31,217,94,0,0,0,1,1,30,0,cfdacb90,Ali Mohamed,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,12,il ISR,LB,28-007,90,73,9,27,34,12,2,73,3,3,100.0,0,0.0,30,171,112,2,1,1,4,0,31,3,a30e23de,Sun Menachem,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,5,rs SRB,CB,29-238,90,57,10,28,28,1,0,57,1,1,100.0,0,0.0,31,199,115,0,1,0,1,0,31,0,84cef920,Bogdan Planić,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,15,il ISR,CB,23-003,63,51,7,29,22,1,1,51,0,0,,0,,33,122,74,0,0,0,2,0,36,0,a2ea941d,Ofri Arad,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,24,il ISR,CB,21-281,27,13,4,7,6,0,0,13,0,0,,0,,5,30,11,0,0,0,0,0,6,0,84d064ca,Ori Dahan,Maccabi Haifa,False
Maccabi Haifa,Feyenoord,1631629800,25,il ISR,RB,24-288,90,48,3,9,23,17,0,48,1,0,0.0,1,100.0,18,127,92,5,0,0,0,0,22,5,38f8ce7f,Raz Meir,Maccabi Haifa,True
Maccabi Haifa,Feyenoord,1631629800,44,us USA,GK,29-027,90,36,26,36,0,0,0,36,0,0,,0,,17,103,69,0,0,0,0,0,12,0,75c2e240,Josh Cohen,Maccabi Haifa,True
Slovan Bratislava,FC Copenhagen,1631810700,9,ng NGA,FW,28-126,82,36,0,0,21,16,4,36,3,2,66.7,1,33.3,21,92,2,0,1,1,3,4,36,6,f929b17b,Ezekiel Henty,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,26,sk SVK,FW,20-234,8,13,0,3,8,2,0,13,0,0,,0,,4,19,8,0,0,0,1,0,11,0,35f18af0,Filip Lichý,Slovan Bratislava,False
Slovan Bratislava,FC Copenhagen,1631810700,33,sk SVK,FW,24-126,90,33,0,0,15,18,1,33,0,0,,0,,17,77,36,1,2,0,2,2,20,7,be6c1ccc,Samuel Mráz,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,19,eng ENG,LM,23-052,90,49,1,6,19,25,3,49,2,1,50.0,1,50.0,28,173,88,3,1,1,5,0,30,11,6e287b7a,André Green,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,20,ge GEO,CM,35-182,90,68,2,9,49,12,0,68,1,1,100.0,0,0.0,41,135,26,0,1,0,3,2,45,2,3f10ad0c,Jaba Kankava,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,3,ng NGA,CM,25-286,90,76,1,15,61,2,0,76,1,0,0.0,1,100.0,44,220,113,1,2,0,1,0,53,2,98554bfd,Uche Henry Agbo,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,77,rs SRB,RM,27-121,68,24,0,4,8,12,1,24,1,0,0.0,1,100.0,15,58,18,1,1,1,4,2,17,8,7cf8150a,Aleksandar Čavrić,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,13,rs SRB,RM,25-355,22,16,0,0,8,8,1,16,1,0,0.0,1,100.0,10,30,11,0,0,0,0,0,14,1,e9457fb9,Dejan Dražić,Slovan Bratislava,False
Slovan Bratislava,FC Copenhagen,1631810700,11,cz CZE,LB,28-045,90,58,2,14,29,15,0,58,1,0,0.0,1,100.0,30,100,32,1,0,0,0,0,34,4,cbec1196,Jaromír Zmrhal,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,29,bg BUL,CB,33-106,90,68,2,19,45,5,5,68,1,0,0.0,1,100.0,44,299,185,0,1,0,0,0,47,0,45e11f7e,Vasil Bozhikov,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,4,ge GEO,CB,34-074,90,85,2,28,53,4,2,85,1,1,100.0,0,0.0,54,236,129,1,0,0,1,0,61,1,a81f4896,Guram Kashia,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,25,sk SVK,RB,28-281,77,58,2,9,34,16,0,58,0,0,,0,,19,172,94,4,1,0,2,0,34,1,12d82e32,Lukáš Pauschek,Slovan Bratislava,True
Slovan Bratislava,FC Copenhagen,1631810700,28,ch SUI,RB,22-262,13,4,0,0,2,2,0,4,0,0,,0,,3,14,0,0,0,0,0,0,4,0,dce5a822,Adler Da Silva,Slovan Bratislava,False
Slovan Bratislava,FC Copenhagen,1631810700,1,sk SVK,GK,25-343,90,22,17,22,0,0,0,22,0,0,,0,,11,74,48,0,0,0,0,0,9,0,a1e3e773,Adrián Chovan,Slovan Bratislava,True
Slavia Prague,Union Berlin,1631810700,11,cz CZE,FW,31-015,52,11,0,0,5,6,1,11,0,0,,0,,4,15,8,1,0,0,1,0,7,2,e8ed3abc,Stanislav Tecl,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,16,cz CZE,FW,24-251,38,20,0,3,7,10,4,20,3,2,66.7,1,33.3,11,75,40,1,1,1,0,0,17,5,4bce9c16,Jan Kuchta,Slavia Prague,False
Slavia Prague,Union Berlin,1631810700,8,cz CZE,LW,28-216,68,28,0,4,9,15,1,28,0,0,,0,,17,69,14,0,0,0,2,0,26,8,4adc7b42,Lukáš Masopust,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,26,sk SVK,LW,28-003,22,19,0,2,11,6,1,19,2,1,50.0,1,50.0,9,74,39,1,1,0,0,0,15,0,7e277e7c,Ivan Schranz,Slavia Prague,False
Slavia Prague,Union Berlin,1631810700,20,ng NGA,RW,25-334,90,43,1,6,10,27,3,43,3,1,33.3,2,66.7,22,119,65,3,3,0,2,0,31,12,fb517645,Ubong Moses Ekpai,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,32,cz CZE,AM,22-344,68,39,0,2,18,20,5,39,5,3,60.0,2,40.0,24,118,48,1,4,0,3,1,36,6,66a7effe,Ondřej Lingr,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,7,ro ROU,AM,28-132,22,21,1,5,14,2,0,21,1,0,0.0,1,100.0,10,57,39,1,0,0,0,0,16,0,e07c2923,Nicolae Stanciu,Slavia Prague,False
Slavia Prague,Union Berlin,1631810700,27,ci CIV,DM,33-000,81,53,0,8,39,7,2,53,0,0,,0,,29,136,85,2,2,1,2,0,34,2,4c5e78da,Ibrahim Traoré,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,22,cz CZE,DM,28-185,9,4,0,0,2,2,2,4,1,1,100.0,0,0.0,3,24,24,2,0,1,0,0,2,0,43cd8b69,Michal Krmenčík,Slavia Prague,False
Slavia Prague,Union Berlin,1631810700,23,cz CZE,DM,27-135,90,101,2,27,58,18,0,101,1,1,100.0,0,0.0,54,303,129,1,1,0,1,0,82,2,d4232ba9,Petr Ševčík,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,19,lr LBR,LB,23-059,90,96,2,35,45,17,1,96,1,1,100.0,0,0.0,50,210,74,0,1,0,3,0,65,4,0eb8ee41,Oscar Dorley,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,30,ua UKR,CB,26-252,52,48,4,20,28,0,0,48,0,0,,0,,27,106,46,1,0,0,0,0,33,0,ff226994,Taras Kacharaba,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,24,cz CZE,CB,25-063,38,47,2,14,32,1,0,47,0,0,,0,,30,123,84,1,0,0,0,0,42,0,b698cfc6,Laco Takács,Slavia Prague,False
Slavia Prague,Union Berlin,1631810700,4,se SWE,CB,21-250,90,102,10,60,42,1,1,102,0,0,,0,,69,307,121,1,0,0,1,0,87,0,2973a975,Aiham Ousou,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,5,dk DEN,RB,23-281,90,78,3,17,34,27,4,78,0,0,,0,,28,136,61,0,1,0,4,1,52,7,78f21137,Alexander Bah,Slavia Prague,True
Slavia Prague,Union Berlin,1631810700,28,cz CZE,GK,29-148,90,55,41,54,1,0,0,55,0,0,,0,,28,78,24,0,0,0,0,0,34,0,f3e82e37,Aleš Mandous,Slavia Prague,True
Rennes,Tottenham Hotspur,1631810700,9,gn GUI,FW,25-188,89,25,1,1,10,14,7,25,0,0,,0,,14,55,23,1,0,0,1,1,23,9,923f4dda,Serhou Guirassy,Rennes,True
Rennes,Tottenham Hotspur,1631810700,39,fr FRA,FW,16-142,1,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,829aa60c,Mathys Tel,Rennes,False
Rennes,Tottenham Hotspur,1631810700,10,gh GHA,LM,19-213,78,25,0,4,7,14,2,25,2,2,100.0,0,0.0,17,145,65,1,0,0,2,2,20,4,a62f8bf1,Kamaldeen Sulemana,Rennes,True
Rennes,Tottenham Hotspur,1631810700,26,fr FRA,"CM,LM",17-174,12,10,0,4,3,3,0,10,0,0,,0,,2,2,0,0,0,0,1,0,5,1,1df4a109,Lesley Ugochukwu,Rennes,False
Rennes,Tottenham Hotspur,1631810700,20,fr FRA,CM,28-226,90,44,3,10,19,16,2,44,5,4,80.0,1,20.0,25,173,104,1,1,1,2,0,31,3,a0f9b535,Flavien Tait,Rennes,True
Rennes,Tottenham Hotspur,1631810700,14,fr FRA,"CM,LM",27-245,90,44,0,7,13,25,3,44,1,1,100.0,0,0.0,22,75,30,0,1,0,0,1,24,7,20e73fac,Benjamin Bourigeaud,Rennes,True
Rennes,Tottenham Hotspur,1631810700,24,fr FRA,RM,27-136,90,42,1,5,18,19,5,42,0,0,,0,,23,131,82,3,2,0,1,1,30,7,7cdda3bf,Gaëtan Laborde,Rennes,True
Rennes,Tottenham Hotspur,1631810700,8,fr FRA,DM,26-191,85,43,2,14,23,6,0,43,2,0,0.0,2,100.0,19,106,33,0,0,0,0,0,29,0,5e22e2a4,Baptiste Santamaria,Rennes,True
Rennes,Tottenham Hotspur,1631810700,28,fr FRA,DM,31-160,5,4,0,0,4,0,0,4,0,0,,0,,3,7,0,0,0,0,0,0,3,0,468fdbad,Jonas Martin,Rennes,False
Rennes,Tottenham Hotspur,1631810700,3,fr FRA,LB,19-300,78,43,1,8,26,9,2,43,2,2,100.0,0,0.0,26,140,102,3,2,0,0,1,31,6,5d0e0a1f,Adrien Truffert,Rennes,True
Rennes,Tottenham Hotspur,1631810700,25,no NOR,LB,26-273,12,12,0,1,3,8,2,12,0,0,,0,,4,21,11,0,0,0,0,0,4,0,70c52749,Birger Meling,Rennes,False
Rennes,Tottenham Hotspur,1631810700,6,ma MAR,CB,25-170,90,59,6,27,33,0,0,59,0,0,,0,,34,125,63,0,0,0,0,0,40,0,288e1e13,Nayef Aguerd,Rennes,True
Rennes,Tottenham Hotspur,1631810700,4,fr FRA,CB,21-158,90,63,9,36,25,2,1,63,0,0,,0,,45,280,161,0,0,0,1,0,49,0,114bbdee,Loïc Bade,Rennes,True
Rennes,Tottenham Hotspur,1631810700,27,ml MLI,RB,29-232,90,80,2,24,37,19,0,80,2,1,50.0,1,50.0,39,159,85,1,1,0,1,0,49,5,a4b1028a,Hamari Traoré,Rennes,True
Rennes,Tottenham Hotspur,1631810700,1,fr FRA,GK,37-049,90,31,25,31,0,0,0,31,0,0,,0,,18,119,80,0,0,0,0,0,12,0,74733221,Romain Salin,Rennes,True
NŠ Mura,Vitesse,1631810700,47,hr CRO,FW,23-362,45,11,1,2,3,6,2,11,0,0,,0,,6,18,1,0,0,1,1,0,8,3,81aa9349,Mihael Klepac,NŠ Mura,True
NŠ Mura,Vitesse,1631810700,3,si SVN,FW,25-232,45,13,1,1,4,8,1,13,1,0,0.0,1,100.0,7,48,5,0,0,0,0,0,9,2,c0e08651,Klemen Pucko,NŠ Mura,False
NŠ Mura,Vitesse,1631810700,27,si SVN,LW,27-056,78,19,4,6,8,6,0,19,0,0,,0,,9,27,21,1,1,0,4,1,8,2,7a1ad56a,Žiga Škoflek,NŠ Mura,True
NŠ Mura,Vitesse,1631810700,17,si SVN,LW,27-221,12,3,0,1,1,1,0,3,1,1,100.0,0,0.0,2,11,0,0,0,0,0,0,2,0,ea5fc62d,Amadej Maroša,NŠ Mura,False
