home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Dundalk,Molde,1603385700,9,ie IRL,FW,29-086,90,22,4,6,11,7,1,22,0,0,,0,,16,68,33,1,4,0,2,1,16,2,f934cffd,Patrick Hoban,Dundalk,True
Dundalk,Molde,1603385700,7,nir NIR,LM,26-086,78,36,3,10,9,17,0,36,1,0,0.0,1,100.0,16,65,40,1,2,0,2,0,20,5,db123b51,Michael Duffy,Dundalk,True
Dundalk,Molde,1603385700,22,rs SRB,LM,26-189,12,8,0,0,3,5,0,8,1,1,100.0,0,0.0,1,26,15,1,0,0,1,0,3,0,d5854b7a,Stefan Čolović,Dundalk,False
Dundalk,Molde,1603385700,16,ie IRL,CM,27-011,76,30,4,7,14,9,1,30,1,0,0.0,1,100.0,12,144,24,2,0,0,3,1,17,5,11b4f41a,Sean Murray,Dundalk,True
Dundalk,Molde,1603385700,44,ie IRL,CM,29-229,14,10,2,7,2,1,1,10,0,0,,0,,5,39,14,0,0,0,0,0,7,0,e4ac16cf,Andy Boyle,Dundalk,False
Dundalk,Molde,1603385700,10,ie IRL,CM,24-111,63,24,0,1,19,4,0,24,0,0,,0,,8,39,1,0,0,0,1,0,15,0,d035138b,Greg Sloggett,Dundalk,True
Dundalk,Molde,1603385700,11,ie IRL,CM,28-026,27,21,0,2,12,8,0,21,1,1,100.0,0,0.0,14,61,20,0,0,0,0,1,16,1,f3b2463e,Patrick McEleney,Dundalk,False
Dundalk,Molde,1603385700,8,ie IRL,RM,27-243,90,62,2,7,26,30,0,62,0,0,,0,,40,120,43,1,0,0,1,0,50,11,49aa1724,John Mountney,Dundalk,True
Dundalk,Molde,1603385700,5,ie IRL,DM,29-300,90,53,4,19,29,5,0,53,0,0,,0,,27,87,33,0,0,0,2,0,22,0,ef4d73aa,Chris Shields,Dundalk,True
Dundalk,Molde,1603385700,15,ie IRL,LB,22-190,76,47,3,19,20,10,1,47,0,0,,0,,23,101,52,2,3,0,0,0,20,2,7ec1955f,Darragh Leahy,Dundalk,True
Dundalk,Molde,1603385700,23,nir NIR,LB,24-142,14,8,0,3,2,3,0,8,1,1,100.0,0,0.0,4,26,12,0,0,0,0,0,3,0,e6631d18,Cameron Dummigan,Dundalk,False
Dundalk,Molde,1603385700,21,ie IRL,CB,24-227,90,47,5,30,14,3,2,47,0,0,,0,,28,160,100,1,0,0,1,0,26,0,bcdc8055,Daniel Cleary,Dundalk,True
Dundalk,Molde,1603385700,3,ie IRL,CB,33-353,90,60,7,32,24,4,2,60,0,0,,0,,25,117,57,1,0,1,0,0,28,2,a0284e8e,Brian Gartland,Dundalk,True
Dundalk,Molde,1603385700,2,ie IRL,RB,29-103,76,45,4,9,25,11,0,45,1,1,100.0,0,0.0,26,107,41,0,0,0,1,0,28,1,4cb950ea,Sean Gannon,Dundalk,True
Dundalk,Molde,1603385700,29,ie IRL,RB,31-313,14,3,0,0,1,2,0,3,0,0,,0,,1,0,0,0,0,0,0,0,3,1,2707b562,David McMillan,Dundalk,False
Dundalk,Molde,1603385700,1,ie IRL,GK,39-027,90,40,39,40,0,0,0,40,0,0,,0,,19,66,50,0,0,0,0,0,15,0,32f7976d,Gary Rogers,Dundalk,True
Bayer Leverkusen,Nice,1603385700,13,ar ARG,FW,28-014,73,24,0,3,13,8,3,24,1,0,0.0,1,100.0,17,60,15,1,0,0,2,1,22,4,834d0be5,Lucas Alario,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,38,de GER,FW,30-197,17,14,0,3,8,3,0,14,0,0,,0,,6,19,6,0,0,0,0,0,10,0,bee0bab1,Karim Bellarabi,Bayer Leverkusen,False
Bayer Leverkusen,Nice,1603385700,19,fr FRA,LM,21-107,90,51,0,7,27,17,6,51,4,1,25.0,3,75.0,32,181,85,3,0,1,4,2,40,12,aeed5c06,Moussa Diaby,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,11,de GER,CM,23-361,90,64,3,13,37,15,3,64,6,3,50.0,3,50.0,37,315,163,7,5,2,1,1,49,1,555d5edd,Nadiem Amiri,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,25,ar ARG,CM,22-017,73,61,2,14,41,7,0,61,0,0,,0,,28,126,67,1,2,0,1,1,44,2,e82adcab,Exequiel Palacios,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,27,de GER,CM,17-172,17,17,0,2,11,5,2,17,0,0,,0,,8,50,39,0,0,0,0,0,12,2,e7fcf289,Florian Wirtz,Bayer Leverkusen,False
Bayer Leverkusen,Nice,1603385700,9,jm JAM,RM,23-074,90,50,0,8,24,19,5,50,2,1,50.0,1,50.0,28,190,93,3,1,2,5,2,35,4,3a233281,Leon Bailey,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,15,at AUT,DM,32-294,90,77,0,22,49,7,0,77,0,0,,0,,28,120,49,0,0,0,0,1,48,0,69374ff5,Julian Baumgartlinger,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,18,br BRA,LB,27-094,90,104,4,28,62,14,0,104,0,0,,0,,53,264,148,4,4,0,2,1,69,3,f9acca3a,Wendell,Bayer Leverkusen,True
Bayer Leverkusen,Nice,1603385700,12,bf BFA,CB,21-263,90,101,8,58,44,0,0,101,1,1,100.0,0,0.0,69,307,136,0,0,0,1,0,81,0,a73c8f95,Edmond Tapsoba,Bayer Leverkusen,True
